AGI	object name	GO term	GO ID	Aspect	GOslim term
AT5G01500	AT5G01500	mitochondrial inner membrane	GO:0005743	comp	other membranes
AT5G01500	AT5G01500	mitochondrial inner membrane	GO:0005743	comp	other cytoplasmic components
AT5G01500	AT5G01500	mitochondrial inner membrane	GO:0005743	comp	other intracellular components
AT5G01500	AT5G01500	mitochondrion	GO:0005739	comp	mitochondria
AT5G01500	AT5G01500	plastid	GO:0009536	comp	plastid
AT5G01500	AT5G01500	plastid envelope	GO:0009526	comp	plastid
AT5G01500	AT5G01500	plastid envelope	GO:0009526	comp	other cytoplasmic components
AT5G01500	AT5G01500	plastid envelope	GO:0009526	comp	other intracellular components
AT5G01500	AT5G01500	ATP transmembrane transporter activity	GO:0005347	func	transporter activity
AT5G01500	AT5G01500	binding	GO:0005488	func	other binding
AT5G01500	AT5G01500	transporter activity	GO:0005215	func	transporter activity
AT5G01500	AT5G01500	transport	GO:0006810	proc	transport
AT5G01500	AT5G01500	thylakoid membrane	GO:0042651	comp	other membranes
AT5G01500	AT5G01500	thylakoid membrane	GO:0042651	comp	other intracellular components
AT5G01510	AT5G01510	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01510	AT5G01510	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01510	AT5G01510	biological_process	GO:0008150	proc	unknown biological processes
AT5G01520	AT5G01520.1	protein binding	GO:0005515	func	protein binding
AT5G01520	AT5G01520.1	zinc ion binding	GO:0008270	func	other binding
AT5G01520	AT5G01520	protein binding	GO:0005515	func	protein binding
AT5G01520	AT5G01520	zinc ion binding	GO:0008270	func	other binding
AT5G01530	AT5G01530.1	chloroplast	GO:0009507	comp	chloroplast
AT5G01530	AT5G01530.1	chloroplast	GO:0009507	comp	chloroplast
AT5G01530	AT5G01530.1	membrane	GO:0016020	comp	other membranes
AT5G01530	AT5G01530.1	thylakoid	GO:0009579	comp	other intracellular components
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	plastid
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	plastid
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	chloroplast
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	chloroplast
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	other membranes
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	other membranes
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	other cytoplasmic components
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	other cytoplasmic components
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	other intracellular components
AT5G01530	AT5G01530.1	chloroplast thylakoid membrane	GO:0009535	comp	other intracellular components
AT5G01530	AT5G01530	chloroplast thylakoid membrane	GO:0009535	comp	plastid
AT5G01530	AT5G01530	chloroplast thylakoid membrane	GO:0009535	comp	chloroplast
AT5G01530	AT5G01530	chloroplast thylakoid membrane	GO:0009535	comp	other membranes
AT5G01530	AT5G01530	chloroplast thylakoid membrane	GO:0009535	comp	other cytoplasmic components
AT5G01530	AT5G01530	chloroplast thylakoid membrane	GO:0009535	comp	other intracellular components
AT5G01530	AT5G01530	chlorophyll binding	GO:0016168	func	other binding
AT5G01530	AT5G01530	response to blue light	GO:0009637	proc	response to abiotic or biotic stimulus
AT5G01530	AT5G01530	photosynthesis	GO:0015979	proc	other cellular processes
AT5G01530	AT5G01530	photosynthesis	GO:0015979	proc	other metabolic processes
AT5G01530	AT5G01530	light-harvesting complex	GO:0030076	comp	other intracellular components
AT5G01530	AT5G01530	response to red light	GO:0010114	proc	response to abiotic or biotic stimulus
AT5G01530	AT5G01530	response to far red light	GO:0010218	proc	response to abiotic or biotic stimulus
AT5G01530	AT5G01530	plastoglobule	GO:0010287	comp	plastid
AT5G01530	AT5G01530	plastoglobule	GO:0010287	comp	chloroplast
AT5G01530	AT5G01530	plastoglobule	GO:0010287	comp	other cytoplasmic components
AT5G01530	AT5G01530	plastoglobule	GO:0010287	comp	other intracellular components
AT5G01540	AT5G01540.1	N-terminal protein myristoylation	GO:0006499	proc	protein metabolism
AT5G01540	AT5G01540.1	N-terminal protein myristoylation	GO:0006499	proc	other cellular processes
AT5G01540	AT5G01540.1	N-terminal protein myristoylation	GO:0006499	proc	other metabolic processes
AT5G01540	AT5G01540	plasma membrane	GO:0005886	comp	plasma membrane
AT5G01540	AT5G01540	kinase activity	GO:0016301	func	kinase activity
AT5G01540	AT5G01540	kinase activity	GO:0016301	func	kinase activity
AT5G01540	AT5G01540	seed germination	GO:0009845	proc	developmental processes
AT5G01540	AT5G01540	response to abscisic acid stimulus	GO:0009737	proc	other biological processes
AT5G01540	AT5G01540	abscisic acid mediated signaling	GO:0009738	proc	signal transduction
AT5G01550	AT5G01550.1	ATP binding	GO:0005524	func	nucleotide binding
AT5G01550	AT5G01550.1	protein kinase activity	GO:0004672	func	kinase activity
AT5G01550	AT5G01550.1	protein kinase activity	GO:0004672	func	transferase activity
AT5G01550	AT5G01550.1	protein serine/threonine kinase activity	GO:0004674	func	kinase activity
AT5G01550	AT5G01550.1	protein serine/threonine kinase activity	GO:0004674	func	transferase activity
AT5G01550	AT5G01550.1	sugar binding	GO:0005529	func	other binding
AT5G01550	AT5G01550	plasma membrane	GO:0005886	comp	plasma membrane
AT5G01550	AT5G01550	kinase activity	GO:0016301	func	kinase activity
AT5G01550	AT5G01550	seed germination	GO:0009845	proc	developmental processes
AT5G01550	AT5G01550	abscisic acid mediated signaling	GO:0009738	proc	signal transduction
AT5G01560	AT5G01560	plasma membrane	GO:0005886	comp	plasma membrane
AT5G01560	AT5G01560	kinase activity	GO:0016301	func	kinase activity
AT5G01560	AT5G01560	seed germination	GO:0009845	proc	developmental processes
AT5G01560	AT5G01560	abscisic acid mediated signaling	GO:0009738	proc	signal transduction
AT5G01570	AT5G01570	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01570	AT5G01570	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01570	AT5G01570	biological_process	GO:0008150	proc	unknown biological processes
AT5G01580	AT5G01580.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G01580	AT5G01580	catalytic activity	GO:0003824	func	other enzyme activity
AT5G01580	AT5G01580	biological_process	GO:0008150	proc	unknown biological processes
AT5G01590	AT5G01590.1	chloroplast	GO:0009507	comp	chloroplast
AT5G01590	AT5G01590.1	chloroplast envelope	GO:0009941	comp	plastid
AT5G01590	AT5G01590.1	chloroplast envelope	GO:0009941	comp	plastid
AT5G01590	AT5G01590.1	chloroplast envelope	GO:0009941	comp	chloroplast
AT5G01590	AT5G01590.1	chloroplast envelope	GO:0009941	comp	chloroplast
AT5G01590	AT5G01590.1	chloroplast envelope	GO:0009941	comp	other cytoplasmic components
AT5G01590	AT5G01590.1	chloroplast envelope	GO:0009941	comp	other cytoplasmic components
AT5G01590	AT5G01590.1	chloroplast envelope	GO:0009941	comp	other intracellular components
AT5G01590	AT5G01590.1	chloroplast envelope	GO:0009941	comp	other intracellular components
AT5G01590	AT5G01590	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01590	AT5G01590	biological_process	GO:0008150	proc	unknown biological processes
AT5G01590	AT5G01590	chloroplast envelope	GO:0009941	comp	plastid
AT5G01590	AT5G01590	chloroplast envelope	GO:0009941	comp	chloroplast
AT5G01590	AT5G01590	chloroplast envelope	GO:0009941	comp	other cytoplasmic components
AT5G01590	AT5G01590	chloroplast envelope	GO:0009941	comp	other intracellular components
AT5G01595	AT5G01595	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01595	AT5G01595	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01595	AT5G01595	biological_process	GO:0008150	proc	unknown biological processes
AT5G01600	AT5G01600.1	chloroplast	GO:0009507	comp	chloroplast
AT5G01600	AT5G01600.1	chloroplast stroma	GO:0009570	comp	plastid
AT5G01600	AT5G01600.1	chloroplast stroma	GO:0009570	comp	chloroplast
AT5G01600	AT5G01600.1	chloroplast stroma	GO:0009570	comp	other cytoplasmic components
AT5G01600	AT5G01600.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT5G01600	AT5G01600.1	membrane	GO:0016020	comp	other membranes
AT5G01600	AT5G01600.1	thylakoid	GO:0009579	comp	other intracellular components
AT5G01600	AT5G01600.1	chloroplast thylakoid membrane	GO:0009535	comp	plastid
AT5G01600	AT5G01600.1	chloroplast thylakoid membrane	GO:0009535	comp	chloroplast
AT5G01600	AT5G01600.1	chloroplast thylakoid membrane	GO:0009535	comp	other membranes
AT5G01600	AT5G01600.1	chloroplast thylakoid membrane	GO:0009535	comp	other cytoplasmic components
AT5G01600	AT5G01600.1	chloroplast thylakoid membrane	GO:0009535	comp	other intracellular components
AT5G01600	AT5G01600	chloroplast	GO:0009507	comp	chloroplast
AT5G01600	AT5G01600	ferric iron binding	GO:0008199	func	other binding
AT5G01600	AT5G01600	iron ion binding	GO:0005506	func	other binding
AT5G01600	AT5G01600	response to cold	GO:0009409	proc	response to stress
AT5G01600	AT5G01600	response to cold	GO:0009409	proc	response to abiotic or biotic stimulus
AT5G01600	AT5G01600	cellular iron ion homeostasis	GO:0006879	proc	other cellular processes
AT5G01600	AT5G01600	iron ion transport	GO:0006826	proc	transport
AT5G01600	AT5G01600	iron ion transport	GO:0006826	proc	transport
AT5G01600	AT5G01600	photosynthesis	GO:0015979	proc	other cellular processes
AT5G01600	AT5G01600	photosynthesis	GO:0015979	proc	other metabolic processes
AT5G01600	AT5G01600	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT5G01600	AT5G01600	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT5G01600	AT5G01600	response to bacterium	GO:0009617	proc	response to abiotic or biotic stimulus
AT5G01600	AT5G01600	response to reactive oxygen species	GO:0000302	proc	response to stress
AT5G01600	AT5G01600	flower development	GO:0009908	proc	developmental processes
AT5G01600	AT5G01600	response to hydrogen peroxide	GO:0042542	proc	response to stress
AT5G01600	AT5G01600	response to iron ion	GO:0010039	proc	other biological processes
AT5G01600	AT5G01600	leaf development	GO:0048366	proc	developmental processes
AT5G01600	AT5G01600	iron ion homeostasis	GO:0055072	proc	other biological processes
AT5G01610	AT5G01610	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01610	AT5G01610	biological_process	GO:0008150	proc	unknown biological processes
AT5G01620	AT5G01620.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G01620	AT5G01620.2	endomembrane system	GO:0012505	comp	other cellular components
AT5G01630	AT5G01630.1	protein binding	GO:0005515	func	protein binding
AT5G01630	AT5G01630.1	single-stranded DNA binding	GO:0003697	func	DNA or RNA binding
AT5G01630	AT5G01630	mitochondrion	GO:0005739	comp	mitochondria
AT5G01630	AT5G01630	meiosis	GO:0007126	proc	other cellular processes
AT5G01640	AT5G01640	endoplasmic reticulum	GO:0005783	comp	ER
AT5G01640	AT5G01640	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01640	AT5G01640	vesicle-mediated transport	GO:0016192	proc	transport
AT5G01640	AT5G01640	vesicle-mediated transport	GO:0016192	proc	other cellular processes
AT5G01650	AT5G01650.1	chloroplast	GO:0009507	comp	chloroplast
AT5G01650	AT5G01650	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01650	AT5G01650	inflammatory response	GO:0006954	proc	response to stress
AT5G01650	AT5G01650	response to other organism	GO:0051707	proc	response to abiotic or biotic stimulus
AT5G01660	AT5G01660	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01660	AT5G01660	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01660	AT5G01660	biological_process	GO:0008150	proc	unknown biological processes
AT5G01670	AT5G01670.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT5G01670	AT5G01670.1	oxidation reduction	GO:0055114	proc	other metabolic processes
AT5G01670	AT5G01670.2	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT5G01670	AT5G01670.2	oxidation reduction	GO:0055114	proc	other metabolic processes
AT5G01680	AT5G01680.1	integral to membrane	GO:0016021	comp	other membranes
AT5G01680	AT5G01680	monovalent cation:proton antiporter activity	GO:0005451	func	transporter activity
AT5G01680	AT5G01680	sodium:hydrogen antiporter activity	GO:0015385	func	transporter activity
AT5G01680	AT5G01680	cation transport	GO:0006812	proc	transport
AT5G01690	AT5G01690	monovalent cation:proton antiporter activity	GO:0005451	func	transporter activity
AT5G01690	AT5G01690	sodium:hydrogen antiporter activity	GO:0015385	func	transporter activity
AT5G01690	AT5G01690	sodium:hydrogen antiporter activity	GO:0015385	func	transporter activity
AT5G01690	AT5G01690	cation transport	GO:0006812	proc	transport
AT5G01700	AT5G01700.1	catalytic activity	GO:0003824	func	other enzyme activity
AT5G01700	AT5G01700	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01700	AT5G01700	protein serine/threonine phosphatase activity	GO:0004722	func	hydrolase activity
AT5G01700	AT5G01700	biological_process	GO:0008150	proc	unknown biological processes
AT5G01700	AT5G01700.2	catalytic activity	GO:0003824	func	other enzyme activity
AT5G01710	AT5G01710.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G01715	AT5G01715	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01715	AT5G01715	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01715	AT5G01715	biological_process	GO:0008150	proc	unknown biological processes
AT5G01720	AT5G01720.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G01720	AT5G01720	ubiquitin-protein ligase activity	GO:0004842	func	other enzyme activity
AT5G01720	AT5G01720	ubiquitin-dependent protein catabolic process	GO:0006511	proc	protein metabolism
AT5G01720	AT5G01720	ubiquitin-dependent protein catabolic process	GO:0006511	proc	protein metabolism
AT5G01720	AT5G01720	ubiquitin-dependent protein catabolic process	GO:0006511	proc	other cellular processes
AT5G01720	AT5G01720	ubiquitin-dependent protein catabolic process	GO:0006511	proc	other metabolic processes
AT5G01720	AT5G01720	ubiquitin-dependent protein catabolic process	GO:0006511	proc	other cellular processes
AT5G01720	AT5G01720	ubiquitin-dependent protein catabolic process	GO:0006511	proc	other metabolic processes
AT5G01730	AT5G01730.1	chloroplast	GO:0009507	comp	chloroplast
AT5G01730	AT5G01730.1	plastoglobule	GO:0010287	comp	plastid
AT5G01730	AT5G01730.1	plastoglobule	GO:0010287	comp	chloroplast
AT5G01730	AT5G01730.1	plastoglobule	GO:0010287	comp	other cytoplasmic components
AT5G01730	AT5G01730.1	plastoglobule	GO:0010287	comp	other intracellular components
AT5G01730	AT5G01730	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01730	AT5G01730	positive regulation of actin nucleation	GO:0051127	proc	other cellular processes
AT5G01730	AT5G01730	positive regulation of actin nucleation	GO:0051127	proc	cell organization and biogenesis
AT5G01730	AT5G01730	SCAR complex	GO:0031209	comp	other cytoplasmic components
AT5G01730	AT5G01730	SCAR complex	GO:0031209	comp	other intracellular components
AT5G01730	AT5G01730	plastoglobule	GO:0010287	comp	plastid
AT5G01730	AT5G01730	plastoglobule	GO:0010287	comp	chloroplast
AT5G01730	AT5G01730	plastoglobule	GO:0010287	comp	other cytoplasmic components
AT5G01730	AT5G01730	plastoglobule	GO:0010287	comp	other intracellular components
AT5G01732	AT5G01732	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01732	AT5G01732	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01732	AT5G01732	biological_process	GO:0008150	proc	unknown biological processes
AT5G01734	AT5G01734.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G01740	AT5G01740	cellular_component	GO:0005575	comp	unknown cellular components
AT5G01740	AT5G01740	molecular_function	GO:0003674	func	unknown molecular functions
AT5G01740	AT5G01740	biological_process	GO:0008150	proc	unknown biological processes
