AGI	object name	GO term	GO ID	Aspect	GOslim term
AT1G02090	AT1G02090.3	photomorphogenesis	GO:0009640	proc	response to abiotic or biotic stimulus
AT1G02100	AT1G02100.2	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02100	AT1G02100.2	methyltransferase activity	GO:0008168	func	transferase activity
AT1G02100	AT1G02100.2	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02110	AT1G02110.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02110	AT1G02110.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT1G02110	AT1G02110.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02120	AT1G02120.1	chloroplast	GO:0009507	comp	chloroplast
AT1G02130	AT1G02130.1	exosome (RNase complex)	GO:0000178	comp	other intracellular components
AT1G02130	AT1G02130.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G02130	AT1G02130.1	intracellular	GO:0005622	comp	other intracellular components
AT1G02130	ATRAB1B	ER to Golgi vesicle-mediated transport	GO:0006888	proc	cell organization and biogenesis
AT1G02130	AT1G02130.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02140	AT1G02140.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02140	AT1G02140.1	nucleus	GO:0005634	comp	nucleus
AT1G02140	AT1G02140.1	sex determination	GO:0007530	proc	developmental processes
AT1G02150	AT1G02150.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G02160	AT1G02160.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02160	AT1G02160.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02160	AT1G02160.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02170	AT1G02170.1	cysteine-type endopeptidase activity	GO:0004197	func	hydrolase activity
AT1G02170	AT1G02170.1	proteolysis	GO:0006508	proc	other physiological processes
AT1G02170	AT1G02170.1	induction of apoptosis	GO:0006917	proc	other physiological processes
AT1G02170	AT1G02170.1	chloroplast	GO:0009507	comp	chloroplast
AT1G02170	AT1G02170.1	caspase activity	GO:0030693	func	hydrolase activity
AT1G02180	AT1G02180.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02180	AT1G02180.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02180	AT1G02180.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02190	AT1G02190.2	catalytic activity	GO:0003824	func	other enzyme activity
AT1G02190	AT1G02190.2	mitochondrion	GO:0005739	comp	mitochondria
AT1G02190	AT1G02190.2	metabolism	GO:0008152	proc	other metabolic processes
AT1G02205	CER1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02205	CER1	octadecanal decarbonylase activity	GO:0009924	func	other enzyme activity
AT1G02205	CER1	wax biosynthesis	GO:0010025	proc	other physiological processes
AT1G02205	AT1G02205.2	cuticle biosynthesis	GO:0042335	proc	other metabolic processes
AT1G02220	AT1G02220.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G02220	AT1G02220.1	development	GO:0007275	proc	developmental processes
AT1G02220	AT1G02220.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02230	AT1G02230.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G02230	AT1G02230.1	development	GO:0007275	proc	developmental processes
AT1G02230	AT1G02230.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02250	AT1G02250.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G02250	AT1G02250.1	development	GO:0007275	proc	developmental processes
AT1G02250	AT1G02250.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02260	AT1G02260.1	transporter activity	GO:0005215	func	transporter activity
AT1G02260	AT1G02260.1	integral to membrane	GO:0016021	comp	other cellular components
AT1G02270	AT1G02270.1	catalytic activity	GO:0003824	func	other enzyme activity
AT1G02270	AT1G02270.1	calcium ion binding	GO:0005509	func	other binding
AT1G02270	AT1G02270.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G02270	AT1G02270.1	response to cold	GO:0009409	proc	response to abiotic or biotic stimulus
AT1G02280	TOC33	GTPase activity	GO:0003924	func	hydrolase activity
AT1G02280	TOC33	protein binding	GO:0005515	func	protein binding
AT1G02280	TOC33	GTP binding	GO:0005525	func	nucleotide binding
AT1G02280	TOC33	chloroplast outer membrane	GO:0009707	comp	other intracellular components
AT1G02280	TOC33	protein targeting to chloroplast	GO:0045036	proc	cell organization and biogenesis
AT1G02300	AT1G02300.1	proteolysis	GO:0006508	proc	other physiological processes
AT1G02300	AT1G02300.1	cysteine-type peptidase activity	GO:0008234	func	hydrolase activity
AT1G02300	AT1G02300.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02305	AT1G02305.1	proteolysis	GO:0006508	proc	other physiological processes
AT1G02305	AT1G02305.1	cysteine-type peptidase activity	GO:0008234	func	hydrolase activity
AT1G02305	AT1G02305.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02310	AT1G02310.1	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553	func	hydrolase activity
AT1G02310	AT1G02310.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02320	AT1G02320.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02320	AT1G02320.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02320	AT1G02320.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02330	AT1G02330.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02330	AT1G02330.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02330	AT1G02330.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02340	HFR1	protein polyubiquitination	GO:0000209	proc	other physiological processes
AT1G02340	AT1G02340.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G02340	AT1G02340.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G02340	HFR1	protein binding	GO:0005515	func	protein binding
AT1G02340	HFR1	nucleus	GO:0005634	comp	nucleus
AT1G02340	AT1G02340.1	signal transduction	GO:0007165	proc	signal transduction
AT1G02340	HFR1	"red, far-red light phototransduction"	GO:0009585	proc	response to abiotic or biotic stimulus
AT1G02340	HFR1	response to light intensity	GO:0009642	proc	response to abiotic or biotic stimulus
AT1G02340	HFR1	blue light signaling pathway	GO:0009785	proc	signal transduction
AT1G02360	AT1G02360.1	chitinase activity	GO:0004568	func	hydrolase activity
AT1G02360	AT1G02360.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02360	AT1G02360.1	cell wall catabolism	GO:0016998	proc	other physiological processes
AT1G02360	AT1G02360.1	response to other organism	GO:0051707	proc	response to abiotic or biotic stimulus
AT1G02370	AT1G02370.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02370	AT1G02370.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G02390	AT1G02390.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G02390	AT1G02390.1	metabolism	GO:0008152	proc	other metabolic processes
AT1G02390	AT1G02390.1	acyltransferase activity	GO:0008415	func	transferase activity
AT1G02400	AT1G02400.1	gibberellic acid catabolism	GO:0045487	proc	other physiological processes
AT1G02400	AT1G02400.1	gibberellin 2-beta-dioxygenase activity	GO:0045543	func	other enzyme activity
AT1G02410	AT1G02410.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02410	AT1G02410.1	copper ion binding	GO:0005507	func	other binding
AT1G02410	AT1G02410.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G02420	AT1G02420.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02420	AT1G02420.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02420	AT1G02420.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02430	AT1G02430.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G02430	AT1G02430.1	intracellular	GO:0005622	comp	other intracellular components
AT1G02430	AT1G02430.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT1G02440	AT1G02440.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G02440	AT1G02440.1	intracellular	GO:0005622	comp	other intracellular components
AT1G02440	AT1G02440.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT1G02450	AT1G02450.1	protein binding	GO:0005515	func	protein binding
AT1G02450	AT1G02450.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02450	AT1G02450.1	regulation of systemic acquired resistance	GO:0010112	proc	response to abiotic or biotic stimulus
AT1G02450	AT1G02450.1	negative regulation of transcription	GO:0016481	proc	other physiological processes
AT1G02450	AT1G02450.1	defense response to bacterium	GO:0042742	proc	response to abiotic or biotic stimulus
AT1G02460	AT1G02460.1	polygalacturonase activity	GO:0004650	func	hydrolase activity
AT1G02460	AT1G02460.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G02460	AT1G02460.1	carbohydrate metabolism	GO:0005975	proc	other metabolic processes
AT1G02470	AT1G02470.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02470	AT1G02470.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02470	AT1G02470.1	chloroplast	GO:0009507	comp	chloroplast
AT1G02475	AT1G02475.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02475	AT1G02475.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02475	AT1G02475.1	chloroplast	GO:0009507	comp	chloroplast
AT1G02490	AT1G02490.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02490	AT1G02490.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02490	AT1G02490.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02500	AT1G02500.2	methionine adenosyltransferase activity	GO:0004478	func	transferase activity
AT1G02500	AT1G02500.2	S-adenosylmethionine biosynthesis	GO:0006556	proc	other physiological processes
AT1G02500	SAM1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02500	SAM1	S-adenosylmethionine-dependent methyltransferase activity	GO:0008757	func	transferase activity
AT1G02500	SAM1	ethylene biosynthesis	GO:0009693	proc	other physiological processes
AT1G02520	AT1G02520.1	transport	GO:0006810	proc	transport
AT1G02520	AT1G02520.1	integral to membrane	GO:0016021	comp	other cellular components
AT1G02520	AT1G02520.1	"ATPase activity, coupled to transmembrane movement of substances"	GO:0042626	func	transporter activity
AT1G02530	AT1G02530.1	transport	GO:0006810	proc	transport
AT1G02530	AT1G02530.1	integral to membrane	GO:0016021	comp	other cellular components
AT1G02530	AT1G02530.1	"ATPase activity, coupled to transmembrane movement of substances"	GO:0042626	func	transporter activity
AT1G02540	AT1G02540.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02540	AT1G02540.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02540	AT1G02540.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02550	AT1G02550.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02550	AT1G02550.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02550	AT1G02550.1	pectinesterase inhibitor activity	GO:0046910	func	other molecular functions
AT1G02560	AT1G02560.1	ATP-dependent proteolysis	GO:0006510	proc	other physiological processes
AT1G02560	AT1G02560.1	endopeptidase Clp activity	GO:0008462	func	hydrolase activity
AT1G02560	CLPP5	thylakoid (sensu Viridiplantae)	GO:0009534	comp	other intracellular components
AT1G02560	AT1G02560.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT1G02560	CLPP5	chloroplastic endopeptidase Clp complex	GO:0009840	comp	other intracellular components
AT1G02570	AT1G02570.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02570	AT1G02570.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02570	AT1G02570.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02580	AT1G02580.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G02580	MEA	nucleus	GO:0005634	comp	nucleus
AT1G02580	MEA	endosperm development	GO:0009960	proc	other biological processes
AT1G02590	AT1G02590.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02590	AT1G02590.1	aldehyde oxidase activity	GO:0004031	func	other enzyme activity
AT1G02590	AT1G02590.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02620	AT1G02620.1	GTP binding	GO:0005525	func	nucleotide binding
AT1G02620	AT1G02620.1	intracellular	GO:0005622	comp	other intracellular components
AT1G02620	AT1G02620.1	intracellular protein transport	GO:0006886	proc	cell organization and biogenesis
AT1G02620	AT1G02620.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02640	AT1G02640.1	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553	func	hydrolase activity
AT1G02640	AT1G02640.1	carbohydrate metabolism	GO:0005975	proc	other metabolic processes
AT1G02640	AT1G02640.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02660	AT1G02660.1	triacylglycerol lipase activity	GO:0004806	func	hydrolase activity
AT1G02660	AT1G02660.1	lipid metabolism	GO:0006629	proc	other metabolic processes
AT1G02660	AT1G02660.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02670	AT1G02670.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G02670	AT1G02670.1	helicase activity	GO:0004386	func	other enzyme activity
AT1G02670	AT1G02670.1	ATP binding	GO:0005524	func	nucleotide binding
AT1G02670	AT1G02670.1	DNA repair	GO:0006281	proc	other biological processes
AT1G02670	AT1G02670.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G02680	AT1G02680.1	RNA polymerase II transcription factor activity	GO:0003702	func	other molecular functions
AT1G02680	AT1G02680.1	transcription factor complex	GO:0005667	comp	other intracellular components
AT1G02680	AT1G02680.1	transcription initiation	GO:0006352	proc	transcription
AT1G02690	AT1G02690.2	intracellular protein transport	GO:0006886	proc	cell organization and biogenesis
AT1G02690	AT1G02690.2	protein transporter activity	GO:0008565	func	transporter activity
AT1G02700	AT1G02700.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02700	AT1G02700.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02700	AT1G02700.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G02710	AT1G02710.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G02710	AT1G02710.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G02710	AT1G02710.1	endomembrane system	GO:0012505	comp	other membranes
AT1G02720	AT1G02720.2	endomembrane system	GO:0012505	comp	other membranes
AT1G02720	AT1G02720.2	carbohydrate biosynthesis	GO:0016051	proc	other physiological processes
AT1G02720	AT1G02720.2	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT1G02720	AT1G02720.2	"transferase activity, transferring hexosyl groups"	GO:0016758	func	transferase activity
AT1G02720	AT1G02720.1	polygalacturonate 4-alpha-galacturonosyltransferase activity	GO:0047262	func	transferase activity
AT1G02730	AT1G02730.1	polysaccharide biosynthesis	GO:0000271	proc	other physiological processes
AT1G02730	AT1G02730.1	chloroplast	GO:0009507	comp	chloroplast
AT1G02730	AT1G02730.1	cell wall biosynthesis (sensu Magnoliophyta)	GO:0009832	proc	cell organization and biogenesis
AT1G02730	AT1G02730.1	membrane	GO:0016020	comp	other membranes
AT1G02730	ATCSLD5	cellulose synthase activity	GO:0016759	func	transferase activity
